Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Name 
2020-03-10 00:00:00+07:00,5237.696097,5390.163278,5237.696097,5313.929688,133667000,0,0,BBCA
2020-03-11 00:00:00+07:00,5336.351124,5363.257096,5192.852607,5246.664551,93204500,0,0,BBCA
2020-03-12 00:00:00+07:00,5022.448853,5058.323488,4896.887632,4986.574219,129845500,0,0,BBCA
2020-03-13 00:00:00+07:00,4986.574219,4986.574219,4986.574219,4986.574219,0,0,0,BBCA
2020-03-16 00:00:00+07:00,4986.574219,4986.574219,4986.574219,4986.574219,0,0,0,BBCA
2020-03-17 00:00:00+07:00,4928.278341,4937.247,4591.953613,4591.953613,212200000,0,0,BBCA
2020-03-18 00:00:00+07:00,4591.9535,4825.138639,4273.566099,4484.32959,180053500,0,0,BBCA
2020-03-19 00:00:00+07:00,4479.844468,4479.844468,4170.425781,4170.425781,264419000,0,0,BBCA
2020-03-20 00:00:00+07:00,4125.583256,4829.623008,3878.945127,4246.660156,335132000,0,0,BBCA
2020-03-23 00:00:00+07:00,4269.081716,4484.329534,3950.694319,3973.115967,217843500,0,0,BBCA
2020-03-24 00:00:00+07:00,3991.052224,4479.844014,3991.052224,4035.895508,253971000,0,0,BBCA
2020-03-26 00:00:00+07:00,4170.426608,4838.591731,4170.426608,4735.452148,331633000,0,0,BBCA
2020-03-27 00:00:00+07:00,4807.201076,5287.024318,4802.716747,4941.730957,269683000,0,0,BBCA
2020-03-30 00:00:00+07:00,4914.824844,4982.089783,4623.343444,4928.277832,159964500,0,0,BBCA
2020-03-31 00:00:00+07:00,5076.260478,5121.103768,4919.308961,4955.183594,182638500,0,0,BBCA
2020-04-01 00:00:00+07:00,4986.572982,5156.977454,4865.49612,4914.82373,152831500,0,0,BBCA
2020-04-02 00:00:00+07:00,4905.85688,4905.85688,4807.201623,4852.044922,136623500,0,0,BBCA
2020-04-03 00:00:00+07:00,4896.887527,4959.668137,4811.685272,4928.277832,110506000,0,0,BBCA
2020-04-06 00:00:00+07:00,4950.699243,5148.00972,4928.277597,5143.525391,78184000,0,0,BBCA
2020-04-07 00:00:00+07:00,5143.52514,5470.881143,5004.510947,5071.775879,149153500,0,0,BBCA
2020-04-08 00:00:00+07:00,5071.776674,5076.261003,4914.825141,5053.839355,106111500,0,0,BBCA
2020-04-09 00:00:00+07:00,5022.448196,5107.650442,4932.761621,5017.963867,89997000,0,0,BBCA
2020-04-13 00:00:00+07:00,4968.636349,5035.901282,4914.824403,4932.761719,58043000,0,0,BBCA
2020-04-14 00:00:00+07:00,4937.246673,5013.480273,4883.43472,4946.215332,95796000,0,0,BBCA
2020-04-15 00:00:00+07:00,4946.215057,5049.354627,4883.434449,4919.309082,95342000,0,0,BBCA
2020-04-16 00:00:00+07:00,4919.309286,4950.699591,4650.249526,4699.577148,176990500,0,0,BBCA
2020-04-17 00:00:00+07:00,4753.388843,4883.434387,4735.451526,4865.49707,160935500,0,0,BBCA
2020-04-20 00:00:00+07:00,4869.981738,4932.76235,4780.29515,4802.716797,90744000,0,0,BBCA
2020-04-21 00:00:00+07:00,4885.742261,4885.742261,4707.830078,4707.830078,73431000,91,0,BBCA
2020-04-22 00:00:00+07:00,4707.829594,4776.25735,4602.907035,4694.144043,107263500,0,0,BBCA
2020-04-23 00:00:00+07:00,4726.077662,4785.381725,4671.335449,4671.335449,105419500,0,0,BBCA
2020-04-24 00:00:00+07:00,4671.334858,4689.58226,4488.86084,4488.86084,131149500,0,0,BBCA
2020-04-27 00:00:00+07:00,4507.10904,4580.09866,4429.557569,4525.356445,151103500,0,0,BBCA
2020-04-28 00:00:00+07:00,4525.355671,4539.041222,4383.938306,4406.747559,180488000,0,0,BBCA
2020-04-29 00:00:00+07:00,4402.186836,4424.996094,4379.377577,4424.996094,121161000,0,0,BBCA
2020-04-30 00:00:00+07:00,4452.366273,4789.943224,4452.366273,4716.953613,174081000,0,0,BBCA
2020-05-04 00:00:00+07:00,4698.706354,4835.561879,4561.850829,4762.572266,114497500,0,0,BBCA
2020-05-05 00:00:00+07:00,4762.571438,4872.055839,4744.324038,4821.875488,118643500,0,0,BBCA
2020-05-06 00:00:00+07:00,4849.247866,4899.428229,4835.562312,4885.742676,86395500,0,0,BBCA
2020-05-08 00:00:00+07:00,4876.618361,4926.798718,4698.706185,4785.381348,123028000,0,0,BBCA
2020-05-11 00:00:00+07:00,4785.381976,4858.371596,4785.381976,4831.000488,40615500,0,0,BBCA
2020-05-12 00:00:00+07:00,4872.056686,4872.056686,4589.221934,4762.572266,118660000,0,0,BBCA
2020-05-13 00:00:00+07:00,4707.830426,4716.954128,4639.402658,4662.211914,94973000,0,0,BBCA
2020-05-14 00:00:00+07:00,4625.716353,4662.211157,4475.175289,4488.86084,131268000,0,0,BBCA
2020-05-15 00:00:00+07:00,4488.860881,4557.288639,4269.892058,4365.690918,205790000,0,0,BBCA
2020-05-18 00:00:00+07:00,4379.376312,4420.432965,4333.757808,4347.443359,139997500,0,0,BBCA
2020-05-19 00:00:00+07:00,4415.871812,4525.356237,4269.892578,4269.892578,128504500,0,0,BBCA
2020-05-20 00:00:00+07:00,4306.386706,4379.376312,4279.015605,4347.443359,119158000,0,0,BBCA
2020-05-26 00:00:00+07:00,4356.56685,4561.850105,4356.56685,4534.479004,176076500,0,0,BBCA
2020-05-27 00:00:00+07:00,4534.47982,4561.850925,4429.557248,4529.917969,151753500,0,0,BBCA
2020-05-28 00:00:00+07:00,4561.851264,4853.809745,4561.851264,4831.000488,229233000,0,0,BBCA
2020-05-29 00:00:00+07:00,4830.999541,4830.999541,4735.200684,4735.200684,399414000,0,0,BBCA
2020-06-02 00:00:00+07:00,4799.067181,5018.036025,4780.819777,4890.304199,181369500,0,0,BBCA
2020-06-03 00:00:00+07:00,4935.922553,5273.499512,4926.798852,5273.499512,279673500,0,0,BBCA
2020-06-04 00:00:00+07:00,5273.499346,5465.097073,5109.272722,5282.623047,236158500,0,0,BBCA
2020-06-05 00:00:00+07:00,5282.622904,5341.926961,5095.587033,5223.318848,88157500,0,0,BBCA
2020-06-08 00:00:00+07:00,5250.690215,5405.79314,5250.690215,5382.983887,173557500,0,0,BBCA
2020-06-09 00:00:00+07:00,5419.479061,5469.659422,5287.18538,5296.309082,100110000,0,0,BBCA
2020-06-10 00:00:00+07:00,5291.74707,5351.051132,5104.711182,5291.74707,115382500,0,0,BBCA
2020-06-11 00:00:00+07:00,5246.128609,5300.87082,5113.834931,5182.262695,85187500,0,0,BBCA
2020-06-12 00:00:00+07:00,5182.262373,5182.262373,4999.788346,5173.138672,96044000,0,0,BBCA
2020-06-15 00:00:00+07:00,5182.26277,5209.633876,5018.036133,5018.036133,100844500,0,0,BBCA
2020-06-16 00:00:00+07:00,5091.024857,5287.184416,5091.024857,5255.251465,91518500,0,0,BBCA
2020-06-17 00:00:00+07:00,5291.747432,5291.747432,5182.263003,5218.757813,79800000,0,0,BBCA
2020-06-18 00:00:00+07:00,5218.757375,5237.004779,5095.587402,5095.587402,68032000,0,0,BBCA
2020-06-19 00:00:00+07:00,5109.273613,5154.892127,5059.093247,5086.464355,110071000,0,0,BBCA
2020-06-22 00:00:00+07:00,5104.710628,5164.014684,5045.406573,5054.530273,51590500,0,0,BBCA
2020-06-23 00:00:00+07:00,5081.901998,5164.015316,5036.283488,5127.520508,69954000,0,0,BBCA
2020-06-24 00:00:00+07:00,5154.890935,5255.251643,5145.767234,5205.071289,57333000,0,0,BBCA
2020-06-25 00:00:00+07:00,5200.509595,5241.56625,5145.767389,5223.318848,51415000,0,0,BBCA
2020-06-26 00:00:00+07:00,5218.757352,5255.252159,5145.767739,5150.32959,57467500,0,0,BBCA
2020-06-29 00:00:00+07:00,5145.767728,5195.948087,5095.587369,5177.700684,48796500,0,0,BBCA
2020-06-30 00:00:00+07:00,5200.510093,5237.004901,5164.015285,5195.948242,74474000,0,0,BBCA
2020-07-01 00:00:00+07:00,5200.510052,5291.74707,5177.700797,5291.74707,63959000,0,0,BBCA
2020-07-02 00:00:00+07:00,5268.938109,5355.613281,5255.252555,5355.613281,75585500,0,0,BBCA
2020-07-03 00:00:00+07:00,5355.613281,5387.546239,5328.242174,5355.613281,52219000,0,0,BBCA
2020-07-06 00:00:00+07:00,5346.488747,5414.916504,5337.365046,5414.916504,67800000,0,0,BBCA
2020-07-07 00:00:00+07:00,5419.478661,5469.659019,5382.983855,5465.097168,74168000,0,0,BBCA
2020-07-08 00:00:00+07:00,5465.097568,5715.999376,5455.973866,5656.695313,106444500,0,0,BBCA
2020-07-09 00:00:00+07:00,5665.818229,5693.189331,5501.591614,5565.45752,93543500,0,0,BBCA
2020-07-10 00:00:00+07:00,5565.458291,5693.190121,5547.210887,5656.695313,67224000,0,0,BBCA
2020-07-13 00:00:00+07:00,5684.066594,5693.190296,5601.953272,5633.88623,86006000,0,0,BBCA
2020-07-14 00:00:00+07:00,5633.886057,5656.695313,5574.581993,5656.695313,45616500,0,0,BBCA
2020-07-15 00:00:00+07:00,5656.694677,5693.189482,5611.076172,5611.076172,61468000,0,0,BBCA
2020-07-16 00:00:00+07:00,5611.076648,5656.695158,5601.952946,5638.447754,66520500,0,0,BBCA
2020-07-17 00:00:00+07:00,5597.391119,5638.447778,5510.715951,5583.705566,73348000,0,0,BBCA
2020-07-20 00:00:00+07:00,5583.705721,5620.200529,5528.963508,5601.953125,59794500,0,0,BBCA
2020-07-21 00:00:00+07:00,5565.458291,5688.62827,5565.458291,5656.695313,84159500,0,0,BBCA
2020-07-22 00:00:00+07:00,5665.81886,5702.313667,5592.829245,5638.447754,44725500,0,0,BBCA
2020-07-23 00:00:00+07:00,5638.447908,5670.380866,5601.9531,5656.695313,84026500,0,0,BBCA
2020-07-24 00:00:00+07:00,5656.694528,5656.694528,5565.45752,5565.45752,58366500,0,0,BBCA
2020-07-27 00:00:00+07:00,5565.45752,5601.952323,5474.220511,5565.45752,41972500,0,0,BBCA
2020-07-28 00:00:00+07:00,5583.704735,5656.69434,5528.962532,5643.008789,65279000,0,0,BBCA
2020-07-29 00:00:00+07:00,5643.009131,5643.009131,5565.457671,5597.390625,50262500,0,0,BBCA
2020-07-30 00:00:00+07:00,5597.391072,5693.189941,5524.401458,5693.189941,80533500,0,0,BBCA
2020-08-03 00:00:00+07:00,5674.942416,5688.627969,5314.556202,5592.829102,137079000,0,0,BBCA
2020-08-04 00:00:00+07:00,5615.638004,5674.94206,5592.828751,5665.818359,79357000,0,0,BBCA
2020-08-05 00:00:00+07:00,5656.694497,5674.941899,5565.457489,5661.256348,49393000,0,0,BBCA
2020-08-06 00:00:00+07:00,5670.380356,5743.369966,5643.009252,5711.437012,55258500,0,0,BBCA
2020-08-07 00:00:00+07:00,5715.99922,5734.246624,5620.20035,5638.447754,43621000,0,0,BBCA
2020-08-10 00:00:00+07:00,5638.447778,5656.695182,5570.020014,5583.705566,37774500,0,0,BBCA
2020-08-11 00:00:00+07:00,5601.953272,5656.695486,5592.82957,5633.88623,38795500,0,0,BBCA
2020-08-12 00:00:00+07:00,5633.885551,5711.437012,5620.199999,5711.437012,35612000,0,0,BBCA
2020-08-13 00:00:00+07:00,5711.437322,5747.932129,5638.447707,5747.932129,48581000,0,0,BBCA
2020-08-14 00:00:00+07:00,5747.931609,5843.730469,5693.189403,5843.730469,57316000,0,0,BBCA
2020-08-18 00:00:00+07:00,5843.731466,5861.978871,5747.93259,5802.674805,81563500,0,0,BBCA
2020-08-19 00:00:00+07:00,5802.674328,5848.292837,5757.055819,5775.303223,58793500,0,0,BBCA
2020-08-24 00:00:00+07:00,5784.42644,5820.921244,5729.684234,5761.617188,66882500,0,0,BBCA
2020-08-25 00:00:00+07:00,5766.179669,5820.921881,5752.494116,5807.236328,49211000,0,0,BBCA
2020-08-26 00:00:00+07:00,5825.483415,5830.045265,5752.493803,5784.426758,42983000,0,0,BBCA
2020-08-27 00:00:00+07:00,5807.235608,6021.642578,5784.426355,6021.642578,68326000,0,0,BBCA
2020-08-28 00:00:00+07:00,5985.148299,6021.643106,5861.978327,5925.844238,52292500,0,0,BBCA
2020-08-31 00:00:00+07:00,5930.406849,5966.901661,5725.123535,5725.123535,97032000,0,0,BBCA
2020-09-01 00:00:00+07:00,5729.683546,5948.652344,5693.188746,5948.652344,67446000,0,0,BBCA
2020-09-02 00:00:00+07:00,5948.653515,5985.148322,5807.236139,5871.102051,66065000,0,0,BBCA
2020-09-03 00:00:00+07:00,5898.473293,5930.40625,5747.932212,5930.40625,68208500,0,0,BBCA
2020-09-04 00:00:00+07:00,5884.787295,5884.787295,5715.998823,5820.921387,80613500,0,0,BBCA
2020-09-07 00:00:00+07:00,5779.864599,5802.673851,5656.694635,5734.246094,64249500,0,0,BBCA
2020-09-08 00:00:00+07:00,5734.24624,5802.673999,5734.24624,5779.864746,39649000,0,0,BBCA
2020-09-09 00:00:00+07:00,5747.931822,5766.179225,5665.81851,5697.751465,49285000,0,0,BBCA
2020-09-10 00:00:00+07:00,5674.941847,5674.941847,5300.870117,5300.870117,175735000,0,0,BBCA
2020-09-11 00:00:00+07:00,5291.74703,5451.411811,5127.520398,5387.545898,403032500,0,0,BBCA
2020-09-14 00:00:00+07:00,5474.221817,5579.144402,5460.536262,5519.840332,138115000,0,0,BBCA
2020-09-15 00:00:00+07:00,5510.715387,5565.457593,5346.48877,5346.48877,170087000,0,0,BBCA
2020-09-16 00:00:00+07:00,5346.489136,5355.612837,5241.566567,5246.128418,158565500,0,0,BBCA
2020-09-17 00:00:00+07:00,5246.128579,5341.927448,5168.577113,5250.69043,138796000,0,0,BBCA
2020-09-18 00:00:00+07:00,5200.509955,5232.442911,5081.901833,5136.644043,316912000,0,0,BBCA
2020-09-21 00:00:00+07:00,5145.768409,5232.443586,5104.711746,5113.835449,112443000,0,0,BBCA
2020-09-22 00:00:00+07:00,5036.282899,5077.339553,4954.16959,4972.416992,163442500,0,0,BBCA
2020-09-23 00:00:00+07:00,4972.417782,5095.587763,4949.608526,5022.598145,100517000,0,0,BBCA
2020-09-24 00:00:00+07:00,4954.170403,5049.969279,4917.675594,4967.855957,88618500,0,0,BBCA
2020-09-25 00:00:00+07:00,4999.788366,5132.082036,4981.540963,5118.396484,100705000,0,0,BBCA
2020-09-28 00:00:00+07:00,5154.891157,5195.947812,5018.03564,5031.721191,93522000,0,0,BBCA
2020-09-29 00:00:00+07:00,5086.464061,5141.206275,4981.541484,5022.598145,117778500,0,0,BBCA
2020-09-30 00:00:00+07:00,5077.340564,5077.340564,4945.046875,4945.046875,107377000,0,0,BBCA
2020-10-01 00:00:00+07:00,5004.350391,5081.901855,4999.78854,5081.901855,56893000,0,0,BBCA
2020-10-02 00:00:00+07:00,5072.778507,5077.340359,4963.294079,5022.598145,66848000,0,0,BBCA
2020-10-05 00:00:00+07:00,5031.72184,5072.778501,4981.541477,5036.283691,58291000,0,0,BBCA
2020-10-06 00:00:00+07:00,5136.644339,5214.195807,5109.273232,5200.510254,141955500,0,0,BBCA
2020-10-07 00:00:00+07:00,5109.273051,5250.69043,5091.025647,5250.69043,89937500,0,0,BBCA
2020-10-08 00:00:00+07:00,5282.623213,5291.746915,5209.633601,5273.499512,77384500,0,0,BBCA
2020-10-09 00:00:00+07:00,5246.128247,5268.9375,5218.757143,5268.9375,54250500,0,0,BBCA
2020-10-12 00:00:00+07:00,5328.242181,5360.175139,5319.118478,5341.927734,82918500,0,0,BBCA
2020-10-13 00:00:00+07:00,5328.242181,5346.489586,5264.376264,5341.927734,48250500,0,0,BBCA
2020-10-14 00:00:00+07:00,5328.241678,5382.983887,5300.870573,5382.983887,83117500,0,0,BBCA
2020-10-15 00:00:00+07:00,5360.174344,5364.736195,5255.251783,5278.061035,82067000,0,0,BBCA
2020-10-16 00:00:00+07:00,5278.060716,5282.622566,5227.880363,5255.251465,89051500,0,0,BBCA
2020-10-19 00:00:00+07:00,5246.128364,5382.983887,5209.633558,5382.983887,56871500,0,0,BBCA
2020-10-20 00:00:00+07:00,5364.736848,5364.736848,5278.061678,5296.309082,74995500,0,0,BBCA
2020-10-21 00:00:00+07:00,5346.489124,5351.050975,5227.881004,5273.499512,77944000,0,0,BBCA
2020-10-22 00:00:00+07:00,5237.004859,5291.74707,5205.071903,5291.74707,96872500,0,0,BBCA
2020-10-23 00:00:00+07:00,5328.24189,5328.24189,5246.128573,5264.375977,66328000,0,0,BBCA
2020-10-26 00:00:00+07:00,5223.319301,5323.680021,5223.319301,5305.432617,70452500,0,0,BBCA
2020-10-27 00:00:00+07:00,5305.4323,5319.117852,5250.690092,5282.623047,89482000,0,0,BBCA
2020-11-02 00:00:00+07:00,5255.251933,5314.555991,5218.757128,5309.994141,151006500,0,0,BBCA
2020-11-03 00:00:00+07:00,5328.241843,5378.422202,5323.679992,5373.860352,78152000,0,0,BBCA
2020-11-04 00:00:00+07:00,5382.983751,5419.478556,5278.061186,5309.994141,78626000,0,0,BBCA
2020-11-05 00:00:00+07:00,5382.983645,5638.447275,5382.983645,5611.076172,161090000,0,0,BBCA
2020-11-06 00:00:00+07:00,5620.200304,5747.932129,5528.963286,5747.932129,137303500,0,0,BBCA
2020-11-09 00:00:00+07:00,5747.931645,5839.168656,5670.380187,5734.246094,82739500,0,0,BBCA
2020-11-10 00:00:00+07:00,5834.606745,6021.642614,5820.921194,5912.158203,191073500,0,0,BBCA
2020-11-11 00:00:00+07:00,5966.901367,5989.710623,5912.159153,5966.901367,131383500,0,0,BBCA
2020-11-12 00:00:00+07:00,5848.292802,5925.844267,5843.730951,5857.416504,83082500,0,0,BBCA
2020-11-13 00:00:00+07:00,5857.416515,5884.787621,5766.179498,5830.04541,82374500,0,0,BBCA
2020-11-16 00:00:00+07:00,5916.720054,5916.720054,5825.483044,5912.158203,54905000,0,0,BBCA
2020-11-17 00:00:00+07:00,5930.406392,5989.710456,5921.282689,5976.024902,119784000,0,0,BBCA
2020-11-18 00:00:00+07:00,5976.024569,5998.833823,5966.900868,5994.271973,99789000,0,0,BBCA
2020-11-19 00:00:00+07:00,5948.653929,6058.138357,5944.092078,6035.329102,147346500,0,0,BBCA
2020-11-20 00:00:00+07:00,6058.137382,6067.261083,5976.024074,6021.642578,68468500,0,0,BBCA
2020-11-23 00:00:00+07:00,6021.642578,6030.766279,5976.024074,6021.642578,75265500,0,0,BBCA
2020-11-24 00:00:00+07:00,6021.643407,6021.643407,5971.463045,5989.710449,72349500,0,0,BBCA
2020-11-25 00:00:00+07:00,6003.395401,6007.957252,5820.921377,5848.29248,170140500,0,0,BBCA
2020-11-26 00:00:00+07:00,5793.550091,5921.281904,5747.931586,5912.158203,64339000,0,0,BBCA
2020-11-27 00:00:00+07:00,5912.158563,5921.282264,5820.921548,5825.483398,87361500,0,0,BBCA
2020-11-30 00:00:00+07:00,5825.482962,5839.168513,5597.390442,5661.256348,393091500,0,0,BBCA
2020-12-01 00:00:00+07:00,5674.942637,5871.10223,5674.942637,5834.607422,114563500,0,0,BBCA
2020-12-02 00:00:00+07:00,5893.911299,5916.720554,5784.426879,5884.787598,93897500,0,0,BBCA
2020-12-03 00:00:00+07:00,5930.405939,5953.215192,5861.978178,5893.911133,98210000,0,0,BBCA
2020-12-04 00:00:00+07:00,5893.911322,5898.473173,5802.674305,5830.04541,64995500,0,0,BBCA
2020-12-07 00:00:00+07:00,5930.404944,6003.394543,5912.157544,5948.652344,96636000,0,0,BBCA
2020-12-08 00:00:00+07:00,5948.654312,5948.654312,5861.979134,5921.283203,70561500,19.6,0,BBCA
2020-12-10 00:00:00+07:00,6030.732869,6039.884209,5984.97617,6017.005859,151420500,0,0,BBCA
2020-12-11 00:00:00+07:00,6039.884639,6204.608766,6035.308969,6163.427734,214160000,0,0,BBCA
2020-12-14 00:00:00+07:00,6222.910214,6250.364229,6218.334544,6241.212891,179785500,0,0,BBCA
2020-12-15 00:00:00+07:00,6250.364634,6314.424008,6044.459503,6213.759277,164024500,0,0,BBCA
2020-12-16 00:00:00+07:00,6277.818612,6360.180664,6259.515934,6360.180664,138674000,0,0,BBCA
2020-12-17 00:00:00+07:00,6373.908121,6405.93781,6241.213695,6346.454102,91920000,0,0,BBCA
2020-12-18 00:00:00+07:00,6346.453724,6346.453724,6181.729618,6222.910645,147238500,0,0,BBCA
2020-12-21 00:00:00+07:00,6305.272782,6305.272782,6222.910728,6250.364746,93692500,0,0,BBCA
2020-12-22 00:00:00+07:00,6168.002371,6241.213081,6140.548354,6145.124023,61790500,0,0,BBCA
2020-12-23 00:00:00+07:00,6318.99949,6318.99949,6058.186332,6154.275391,76948000,0,0,BBCA
2020-12-28 00:00:00+07:00,6213.759249,6241.213267,6094.791841,6204.60791,60234000,0,0,BBCA
2020-12-29 00:00:00+07:00,6200.032198,6232.061885,6168.002512,6190.880859,34212500,0,0,BBCA
2020-12-30 00:00:00+07:00,6222.91056,6222.91056,6131.39717,6195.456543,52675500,0,0,BBCA
2021-01-04 00:00:00+07:00,6222.910742,6273.243108,6149.700027,6254.94043,47937000,0,0,BBCA
2021-01-05 00:00:00+07:00,6277.818521,6488.299316,6268.667182,6488.299316,104831000,0,0,BBCA
2021-01-06 00:00:00+07:00,6451.693545,6474.571891,6296.120793,6355.604492,89753500,0,0,BBCA
2021-01-07 00:00:00+07:00,6405.937402,6451.694098,6323.57535,6373.907715,71360000,0,0,BBCA
2021-01-08 00:00:00+07:00,6437.967327,6479.148354,6383.05929,6451.694336,75033500,0,0,BBCA
2021-01-11 00:00:00+07:00,6543.208526,6735.386679,6538.632856,6721.659668,169034500,0,0,BBCA
