Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Name
2020-04-06 00:00:00+07:00,2249.58726,2310.592857,2219.084359,2302.967285,313615306,0,0,BBRI
2020-04-07 00:00:00+07:00,2363.972797,2470.732844,2249.587178,2310.592773,445935822,0,0,BBRI
2020-04-08 00:00:00+07:00,2287.716099,2318.219005,2150.453125,2150.453125,322246825,0,0,BBRI
2020-04-09 00:00:00+07:00,2180.95571,2219.084388,2097.072782,2127.575684,292370749,0,0,BBRI
2020-04-13 00:00:00+07:00,2127.576058,2165.704743,2058.944671,2112.324707,136106890,0,0,BBRI
2020-04-14 00:00:00+07:00,2127.576043,2211.458984,2112.324692,2211.458984,241711574,0,0,BBRI
2020-04-15 00:00:00+07:00,2211.458792,2280.090172,2081.821604,2104.69873,351010672,0,0,BBRI
2020-04-16 00:00:00+07:00,2112.32448,2112.32448,1967.43574,1990.312866,404530667,0,0,BBRI
2020-04-17 00:00:00+07:00,2036.067006,2165.70439,2028.441434,2158.078613,442565694,0,0,BBRI
2020-04-20 00:00:00+07:00,2196.207104,2211.458657,2104.698603,2119.949951,244213568,0,0,BBRI
2020-04-21 00:00:00+07:00,2097.072927,2127.575831,2051.318674,2074.195801,146163154,0,0,BBRI
2020-04-22 00:00:00+07:00,2058.944309,2158.078585,2020.815631,2127.575684,197501041,0,0,BBRI
2020-04-23 00:00:00+07:00,2158.078787,2196.207264,2127.575883,2135.20166,237791877,0,0,BBRI
2020-04-24 00:00:00+07:00,2135.20173,2135.20173,2005.564331,2005.564331,323088010,0,0,BBRI
2020-04-27 00:00:00+07:00,2043.692878,2058.944432,1990.312848,2028.441528,200872709,0,0,BBRI
2020-04-28 00:00:00+07:00,2043.692903,2051.31868,1959.809969,1975.061523,295130807,0,0,BBRI
2020-04-29 00:00:00+07:00,1982.687018,1997.938571,1952.184115,1967.435669,230054013,0,0,BBRI
2020-04-30 00:00:00+07:00,1997.938836,2089.44735,1990.313058,2081.821777,475289499,0,0,BBRI
2020-05-04 00:00:00+07:00,2036.067236,2043.693014,1982.687203,2005.564331,220673601,0,0,BBRI
2020-05-05 00:00:00+07:00,2005.564331,2043.693014,1990.312981,2005.564331,203241160,0,0,BBRI
2020-05-06 00:00:00+07:00,2005.564048,2020.815601,1982.686924,1997.938477,190361478,0,0,BBRI
2020-05-08 00:00:00+07:00,2013.189999,2028.441554,1967.435746,1975.061523,226345299,0,0,BBRI
2020-05-11 00:00:00+07:00,2005.564048,2013.189825,1982.686924,1997.938477,170062057,0,0,BBRI
2020-05-12 00:00:00+07:00,1997.938689,2005.564262,1883.55285,1898.804199,405546974,0,0,BBRI
2020-05-13 00:00:00+07:00,1875.926958,1921.681413,1860.675609,1883.552734,372457853,0,0,BBRI
2020-05-14 00:00:00+07:00,1860.67565,1891.178553,1776.792718,1792.044067,517300545,0,0,BBRI
2020-05-15 00:00:00+07:00,1814.921212,1830.172766,1685.284026,1708.161255,654135428,0,0,BBRI
2020-05-18 00:00:00+07:00,1715.786955,1731.038509,1647.155473,1654.78125,501017513,0,0,BBRI
2020-05-19 00:00:00+07:00,1715.786944,1845.42413,1715.786944,1807.295654,584451204,0,0,BBRI
2020-05-20 00:00:00+07:00,1799.669762,1906.429815,1769.16686,1891.178467,433842983,0,0,BBRI
2020-05-26 00:00:00+07:00,1944.558892,1944.558892,1883.553077,1921.681763,444514707,0,0,BBRI
2020-05-27 00:00:00+07:00,1936.932948,2005.564331,1921.681598,2005.564331,476102523,0,0,BBRI
2020-05-28 00:00:00+07:00,2013.190187,2119.950257,2013.190187,2081.821777,498739044,0,0,BBRI
2020-05-29 00:00:00+07:00,2058.944189,2249.587158,2058.944189,2249.587158,959884609,0,0,BBRI
2020-06-02 00:00:00+07:00,2249.58733,2508.861689,2249.58733,2424.97876,514215761,0,0,BBRI
2020-06-03 00:00:00+07:00,2440.230508,2501.236112,2295.341763,2363.973145,481917223,0,0,BBRI
2020-06-04 00:00:00+07:00,2379.224673,2440.230481,2310.593088,2333.470215,275162272,0,0,BBRI
2020-06-05 00:00:00+07:00,2341.095973,2386.850431,2257.213039,2371.598877,294137820,0,0,BBRI
2020-06-08 00:00:00+07:00,2424.97884,2569.867578,2417.353063,2516.487549,422772612,0,0,BBRI
2020-06-09 00:00:00+07:00,2554.616015,2562.241792,2447.855957,2447.855957,279951975,0,0,BBRI
2020-06-10 00:00:00+07:00,2424.978597,2424.978597,2287.71565,2310.592773,487562851,0,0,BBRI
2020-06-11 00:00:00+07:00,2386.850228,2386.850228,2211.458597,2264.838623,409589324,0,0,BBRI
2020-06-12 00:00:00+07:00,2211.458502,2318.21855,2135.201355,2310.592773,519350210,0,0,BBRI
2020-06-15 00:00:00+07:00,2318.219055,2325.844833,2203.833207,2211.458984,253847754,0,0,BBRI
2020-06-16 00:00:00+07:00,2264.838731,2402.101691,2257.212954,2386.850342,372556634,0,0,BBRI
2020-06-17 00:00:00+07:00,2440.230508,2440.230508,2348.721795,2363.973145,240003025,0,0,BBRI
2020-06-18 00:00:00+07:00,2325.844971,2379.225009,2318.219192,2325.844971,144039347,0,0,BBRI
2020-06-19 00:00:00+07:00,2348.721795,2371.598922,2333.47024,2363.973145,183669732,0,0,BBRI
2020-06-22 00:00:00+07:00,2363.973119,2371.598896,2310.593088,2333.470215,104916512,0,0,BBRI
2020-06-23 00:00:00+07:00,2302.967574,2333.470274,2272.464669,2295.341797,188566907,0,0,BBRI
2020-06-24 00:00:00+07:00,2325.844819,2394.476204,2295.341912,2379.224854,339338591,0,0,BBRI
2020-06-25 00:00:00+07:00,2363.973119,2371.598896,2318.218865,2333.470215,174033235,0,0,BBRI
2020-06-26 00:00:00+07:00,2363.972797,2379.224349,2302.967202,2310.592773,162039618,0,0,BBRI
2020-06-29 00:00:00+07:00,2318.21875,2333.470099,2272.464499,2318.21875,130693147,0,0,BBRI
2020-06-30 00:00:00+07:00,2341.095673,2371.598573,2310.592773,2310.592773,147418716,0,0,BBRI
2020-07-01 00:00:00+07:00,2318.218865,2341.095992,2310.593088,2333.470215,111421694,0,0,BBRI
2020-07-02 00:00:00+07:00,2356.347546,2356.347546,2318.218865,2333.470215,186436280,0,0,BBRI
2020-07-03 00:00:00+07:00,2333.470544,2356.347879,2318.219192,2325.844971,54421019,0,0,BBRI
2020-07-06 00:00:00+07:00,2341.095876,2363.973001,2310.592973,2318.21875,148148028,0,0,BBRI
2020-07-07 00:00:00+07:00,2341.095673,2348.72145,2310.592773,2310.592773,228112810,0,0,BBRI
2020-07-08 00:00:00+07:00,2318.218896,2440.230514,2310.593118,2432.604736,373640813,0,0,BBRI
2020-07-09 00:00:00+07:00,2432.604756,2463.107661,2394.476074,2394.476074,211404181,0,0,BBRI
2020-07-10 00:00:00+07:00,2386.850431,2402.101781,2363.9731,2371.598877,117829855,0,0,BBRI
2020-07-13 00:00:00+07:00,2386.850171,2424.978643,2325.84437,2409.727295,105451891,0,0,BBRI
2020-07-14 00:00:00+07:00,2409.727699,2478.359083,2386.850571,2417.353271,232365483,0,0,BBRI
2020-07-15 00:00:00+07:00,2440.23037,2470.733068,2386.850342,2386.850342,182296468,0,0,BBRI
2020-07-16 00:00:00+07:00,2386.850502,2409.727629,2386.850502,2394.476074,128809144,0,0,BBRI
2020-07-17 00:00:00+07:00,2394.476049,2402.101826,2363.973145,2363.973145,131548742,0,0,BBRI
2020-07-20 00:00:00+07:00,2363.973453,2386.850787,2310.593414,2325.844971,150206164,0,0,BBRI
2020-07-21 00:00:00+07:00,2325.844649,2424.978934,2325.844649,2402.101807,224576578,0,0,BBRI
2020-07-22 00:00:00+07:00,2409.727604,2417.353176,2356.347572,2363.973145,190916547,0,0,BBRI
2020-07-23 00:00:00+07:00,2379.224724,2409.727629,2363.97317,2394.476074,162646279,0,0,BBRI
2020-07-24 00:00:00+07:00,2386.850314,2394.475886,2356.347412,2356.347412,104287961,0,0,BBRI
2020-07-27 00:00:00+07:00,2356.347553,2402.101807,2356.347553,2402.101807,103970385,0,0,BBRI
2020-07-28 00:00:00+07:00,2409.727629,2417.353202,2363.97317,2394.476074,113763744,0,0,BBRI
2020-07-29 00:00:00+07:00,2394.476204,2402.101982,2363.973298,2379.224854,73895646,0,0,BBRI
2020-07-30 00:00:00+07:00,2386.850171,2417.352866,2371.598618,2409.727295,86328061,0,0,BBRI
2020-08-03 00:00:00+07:00,2417.353048,2424.978825,2264.838739,2280.090088,373214336,0,0,BBRI
2020-08-04 00:00:00+07:00,2287.716112,2348.721924,2287.716112,2348.721924,171919769,0,0,BBRI
2020-08-05 00:00:00+07:00,2363.973274,2371.599052,2318.219018,2348.721924,177648668,0,0,BBRI
2020-08-06 00:00:00+07:00,2363.9731,2386.850431,2356.347527,2371.598877,126064817,0,0,BBRI
2020-08-07 00:00:00+07:00,2371.598877,2386.850431,2333.470196,2371.598877,98910738,0,0,BBRI
2020-08-10 00:00:00+07:00,2371.598788,2402.101691,2363.973011,2386.850342,100613457,0,0,BBRI
2020-08-11 00:00:00+07:00,2386.850482,2455.481863,2386.850482,2432.604736,189708286,0,0,BBRI
2020-08-12 00:00:00+07:00,2432.604795,2569.867766,2432.604795,2554.616211,505369848,0,0,BBRI
2020-08-13 00:00:00+07:00,2554.616341,2630.87371,2516.487861,2539.36499,235648930,0,0,BBRI
2020-08-14 00:00:00+07:00,2539.364701,2554.616051,2501.236021,2546.990479,109069303,0,0,BBRI
2020-08-18 00:00:00+07:00,2546.990688,2691.879235,2546.990688,2684.253662,288206078,0,0,BBRI
2020-08-19 00:00:00+07:00,2684.253405,2775.761909,2684.253405,2714.756104,239290433,0,0,BBRI
2020-08-24 00:00:00+07:00,2691.879266,2783.387985,2684.253693,2775.762207,214473234,0,0,BBRI
2020-08-25 00:00:00+07:00,2798.638955,2897.773438,2775.761829,2897.773438,197233406,0,0,BBRI
2020-08-26 00:00:00+07:00,2897.773747,2913.025098,2821.516587,2852.019287,178162157,0,0,BBRI
2020-08-27 00:00:00+07:00,2852.019302,2882.522208,2791.013696,2821.516602,206786961,0,0,BBRI
2020-08-28 00:00:00+07:00,2829.141974,2852.0191,2783.387722,2813.890625,85678499,0,0,BBRI
2020-08-31 00:00:00+07:00,2821.516426,2852.019125,2669.001908,2676.627686,292651694,0,0,BBRI
2020-09-01 00:00:00+07:00,2707.130994,2768.13681,2653.750956,2752.885254,216658972,0,0,BBRI
2020-09-02 00:00:00+07:00,2760.510767,2791.013672,2737.633639,2791.013672,117619091,0,0,BBRI
2020-09-03 00:00:00+07:00,2791.013622,2813.890749,2707.130685,2730.007813,197577052,0,0,BBRI
2020-09-04 00:00:00+07:00,2752.884869,2752.884869,2653.750585,2707.130615,148013826,0,0,BBRI
2020-09-07 00:00:00+07:00,2707.130589,2722.381938,2669.001908,2676.627686,104297421,0,0,BBRI
2020-09-08 00:00:00+07:00,2676.627884,2722.382141,2676.627884,2684.253662,89521636,0,0,BBRI
2020-09-09 00:00:00+07:00,2653.750388,2661.37596,2577.493236,2600.370361,196282440,0,0,BBRI
2020-09-10 00:00:00+07:00,2516.487466,2516.487466,2424.97876,2424.97876,305637969,0,0,BBRI
2020-09-11 00:00:00+07:00,2302.967676,2524.113388,2295.341899,2478.359131,641858446,0,0,BBRI
2020-09-14 00:00:00+07:00,2516.487737,2630.87358,2516.487737,2623.247803,303482811,0,0,BBRI
2020-09-15 00:00:00+07:00,2623.247933,2638.499284,2524.113434,2539.36499,215087925,0,0,BBRI
2020-09-16 00:00:00+07:00,2569.868055,2585.119407,2470.733551,2485.985107,152384862,0,0,BBRI
2020-09-17 00:00:00+07:00,2493.610499,2524.113198,2417.353137,2440.230469,184375724,0,0,BBRI
2020-09-18 00:00:00+07:00,2440.230341,2493.610369,2432.604564,2455.481689,223172404,0,0,BBRI
2020-09-21 00:00:00+07:00,2440.230514,2478.358991,2402.101832,2432.604736,125587849,0,0,BBRI
2020-09-22 00:00:00+07:00,2371.598788,2432.604593,2363.973011,2386.850342,148046607,0,0,BBRI
2020-09-23 00:00:00+07:00,2417.353309,2424.979087,2325.844795,2348.721924,132670981,0,0,BBRI
2020-09-24 00:00:00+07:00,2310.592773,2348.72145,2295.341426,2310.592773,180569548,0,0,BBRI
2020-09-25 00:00:00+07:00,2333.469941,2424.978643,2318.218593,2409.727295,186363128,0,0,BBRI
2020-09-28 00:00:00+07:00,2424.978789,2463.107468,2348.721635,2356.347412,149014953,0,0,BBRI
2020-09-29 00:00:00+07:00,2379.224555,2409.727458,2302.967401,2318.21875,200970281,0,0,BBRI
2020-09-30 00:00:00+07:00,2333.470099,2348.721653,2287.715847,2318.21875,184622458,0,0,BBRI
2020-10-01 00:00:00+07:00,2356.34727,2417.352866,2333.469941,2409.727295,143036570,0,0,BBRI
2020-10-02 00:00:00+07:00,2424.978953,2447.85608,2333.47024,2363.973145,172772944,0,0,BBRI
2020-10-05 00:00:00+07:00,2409.727295,2417.352866,2371.598618,2409.727295,101996951,0,0,BBRI
2020-10-06 00:00:00+07:00,2455.481863,2470.733213,2424.978959,2432.604736,132900775,0,0,BBRI
2020-10-07 00:00:00+07:00,2409.72776,2417.353333,2348.721947,2379.224854,317619596,0,0,BBRI
2020-10-08 00:00:00+07:00,2402.101807,2417.353156,2371.598903,2402.101807,136318754,0,0,BBRI
2020-10-09 00:00:00+07:00,2402.101807,2417.353156,2379.22468,2402.101807,89241681,0,0,BBRI
2020-10-12 00:00:00+07:00,2409.727609,2447.856086,2402.101832,2432.604736,172174643,0,0,BBRI
2020-10-13 00:00:00+07:00,2432.604941,2516.487884,2402.102034,2501.236328,224885904,0,0,BBRI
2020-10-14 00:00:00+07:00,2516.487689,2577.493498,2508.861911,2562.241943,213271353,0,0,BBRI
2020-10-15 00:00:00+07:00,2562.241964,2577.493518,2524.113281,2524.113281,201627762,0,0,BBRI
2020-10-16 00:00:00+07:00,2546.990721,2562.242072,2447.856225,2478.359131,154490628,0,0,BBRI
2020-10-19 00:00:00+07:00,2485.984977,2508.862106,2463.107848,2501.236328,105821057,0,0,BBRI
2020-10-20 00:00:00+07:00,2501.236259,2508.862037,2447.856225,2478.359131,147444676,0,0,BBRI
2020-10-21 00:00:00+07:00,2501.236058,2524.113185,2463.107582,2470.733154,128682202,0,0,BBRI
2020-10-22 00:00:00+07:00,2455.481743,2516.487549,2440.230394,2516.487549,176153302,0,0,BBRI
2020-10-23 00:00:00+07:00,2554.616318,2554.616318,2493.61071,2508.862061,128973377,0,0,BBRI
2020-10-26 00:00:00+07:00,2516.487575,2562.241828,2508.861798,2546.990479,111346673,0,0,BBRI
2020-10-27 00:00:00+07:00,2546.990593,2592.744848,2539.364816,2562.241943,201640192,0,0,BBRI
2020-11-02 00:00:00+07:00,2562.241611,2585.118736,2516.487363,2577.493164,172465378,0,0,BBRI
2020-11-03 00:00:00+07:00,2585.118736,2592.744512,2562.241611,2577.493164,133604017,0,0,BBRI
2020-11-04 00:00:00+07:00,2607.996353,2607.996353,2508.862061,2508.862061,152055736,0,0,BBRI
2020-11-05 00:00:00+07:00,2569.867948,2661.376465,2562.24217,2661.376465,258276321,0,0,BBRI
2020-11-06 00:00:00+07:00,2676.627629,2745.259006,2646.124726,2714.756104,295649686,0,0,BBRI
2020-11-09 00:00:00+07:00,2806.264848,2813.890625,2730.007692,2813.890625,283205831,0,0,BBRI
2020-11-10 00:00:00+07:00,2897.773532,3057.913619,2874.896406,3050.287842,622129055,0,0,BBRI
2020-11-11 00:00:00+07:00,3027.410558,3195.176413,3012.159209,3141.796387,392814584,0,0,BBRI
2020-11-12 00:00:00+07:00,3126.545056,3126.545056,2989.282093,3012.159424,366633582,0,0,BBRI
2020-11-13 00:00:00+07:00,3027.410716,3111.293648,3019.784939,3050.287842,261115910,0,0,BBRI
2020-11-16 00:00:00+07:00,3088.416494,3103.667843,2996.907786,3019.784912,212327977,0,0,BBRI
2020-11-17 00:00:00+07:00,3050.287815,3065.539369,2996.907786,3019.784912,198939646,0,0,BBRI
2020-11-18 00:00:00+07:00,3035.036278,3088.416304,3027.410502,3080.790527,200926500,0,0,BBRI
2020-11-19 00:00:00+07:00,3057.913403,3149.422105,3035.036278,3080.790527,219674674,0,0,BBRI
2020-11-20 00:00:00+07:00,3080.790901,3111.293805,3042.662219,3065.539551,137266310,0,0,BBRI
2020-11-23 00:00:00+07:00,3057.913671,3126.545051,3057.913671,3111.293701,135864336,0,0,BBRI
2020-11-24 00:00:00+07:00,3141.796442,3225.679371,3111.29354,3202.802246,226784757,0,0,BBRI
2020-11-25 00:00:00+07:00,3294.310791,3347.690819,3240.930763,3294.310791,311676963,0,0,BBRI
2020-11-26 00:00:00+07:00,3218.053567,3294.310719,3218.053567,3271.433594,150181303,0,0,BBRI
2020-11-27 00:00:00+07:00,3301.936625,3332.439528,3256.182373,3256.182373,126437063,0,0,BBRI
2020-11-30 00:00:00+07:00,3240.930841,3263.807967,3042.662073,3118.919434,493687757,0,0,BBRI
2020-12-01 00:00:00+07:00,3149.422445,3248.55673,3103.667987,3233.305176,251258199,0,0,BBRI
2020-12-02 00:00:00+07:00,3294.31092,3309.562474,3240.93089,3279.05957,149985830,0,0,BBRI
2020-12-03 00:00:00+07:00,3317.188212,3355.316895,3279.059734,3355.316895,218887830,0,0,BBRI
2020-12-04 00:00:00+07:00,3355.316727,3355.316727,3256.182444,3279.05957,165420527,0,0,BBRI
2020-12-07 00:00:00+07:00,3317.188212,3370.568245,3317.188212,3355.316895,154937236,0,0,BBRI
2020-12-08 00:00:00+07:00,3355.316895,3355.316895,3309.562639,3355.316895,89400744,0,0,BBRI
2020-12-10 00:00:00+07:00,3393.445229,3393.445229,3301.936523,3301.936523,212997338,0,0,BBRI
2020-12-11 00:00:00+07:00,3355.316568,3355.316568,3248.556513,3263.807861,191894904,0,0,BBRI
2020-12-14 00:00:00+07:00,3279.059415,3286.685191,3256.182289,3263.807861,140126140,0,0,BBRI
2020-12-15 00:00:00+07:00,3263.807861,3271.433638,3233.304959,3263.807861,147085740,0,0,BBRI
2020-12-16 00:00:00+07:00,3309.562345,3317.187917,3279.059442,3294.310791,143051750,0,0,BBRI
2020-12-17 00:00:00+07:00,3324.813649,3324.813649,3286.685175,3301.936523,155902502,0,0,BBRI
2020-12-18 00:00:00+07:00,3256.182289,3279.059415,3256.182289,3263.807861,228155710,0,0,BBRI
2020-12-21 00:00:00+07:00,3301.936689,3309.562466,3210.427979,3210.427979,240869950,0,0,BBRI
2020-12-22 00:00:00+07:00,3233.305091,3263.807995,3141.796586,3149.422363,188635658,0,0,BBRI
2020-12-23 00:00:00+07:00,3164.674027,3187.551155,3012.1597,3172.299805,187175822,0,0,BBRI
2020-12-28 00:00:00+07:00,3240.930908,3248.556685,3172.299528,3240.930908,94730336,0,0,BBRI
2020-12-29 00:00:00+07:00,3240.93081,3263.807936,3179.925004,3187.550781,82725388,0,0,BBRI
2020-12-30 00:00:00+07:00,3195.176603,3210.427952,3149.42235,3179.925049,99024700,0,0,BBRI
2021-01-04 00:00:00+07:00,3164.67369,3294.310875,3164.67369,3286.685303,106226854,0,0,BBRI
